# policy_name: Cosmic
# run_path: /home/vrushabh-zinage/cosmic_ms_workspace/dedup/filament
# dt: 0.067
# max_steps: None
policy,category,successes,total,success_rate_pct,ci_95_low_pct,ci_95_high_pct,jerk_joint_mean,jerk_joint_std
Cosmic,Objastoneblock,1,2,50.0,9.43,90.57,10.99124,1.38408
Cosmic,Objastonedisc,2,2,100.0,29.24,99.16,35.908288,2.019371
Cosmic,Objastonedish,1,1,100.0,15.81,98.74,52.248625,0.0
Cosmic,Objastonehammer,1,2,50.0,9.43,90.57,20.047381,20.0471
Cosmic,Objastopwatch,1,2,50.0,9.43,90.57,2646.105163,2620.419126
Cosmic,Objastraightrazor,1,3,33.33,6.76,80.59,51.688441,51.049273
Cosmic,Objastressball,1,2,50.0,9.43,90.57,36.092974,2.833608
Cosmic,Objastylizedhead,0,1,0.0,1.26,84.19,10.970903,0.0
Cosmic,Objastylus,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objastyluspen,0,1,0.0,1.26,84.19,130.966922,0.0
Cosmic,Objasugarbowl,1,2,50.0,9.43,90.57,37.427284,5.175728
Cosmic,Objasunglasses,2,2,100.0,29.24,99.16,54.730075,17.000493
Cosmic,Objasuppressor,1,4,25.0,5.27,71.64,13.2987,16.231778
Cosmic,Objaswissarmyknife,1,1,100.0,15.81,98.74,39.495229,0.0
Cosmic,Objasymbol,0,2,0.0,0.84,70.76,7.63847,7.638189
Cosmic,Objasyringe,0,4,0.0,0.51,52.18,36.131222,49.044092
Cosmic,Objatableclock,1,1,100.0,15.81,98.74,43.696028,0.0
Cosmic,Objatablet,1,2,50.0,9.43,90.57,10.442583,10.442302
Cosmic,Objataco,0,2,0.0,0.84,70.76,0.000281,0.0
Cosmic,Objatacticalpen,0,2,0.0,0.84,70.76,103.535197,1.894003
Cosmic,Objatacticalpouch,1,2,50.0,9.43,90.57,26.933086,1.22175
Cosmic,Objatag,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatapedispenser,1,1,100.0,15.81,98.74,36.581257,0.0
Cosmic,Objataxidermybird,1,2,50.0,9.43,90.57,20.942189,20.941908
Cosmic,Objateacup,3,3,100.0,39.76,99.37,32.704141,3.618997
Cosmic,Objateapot,0,2,0.0,0.84,70.76,7.208743,7.208462
Cosmic,Objatelegraphkey,2,2,100.0,29.24,99.16,32.719396,4.408452
Cosmic,Objatelephone,1,1,100.0,15.81,98.74,46.060323,0.0
Cosmic,Objatiara,0,3,0.0,0.63,60.24,14.297749,20.219673
Cosmic,Objatissuebox,1,1,100.0,15.81,98.74,34.424183,0.0
Cosmic,Objatoiletpaper,0,1,0.0,1.26,84.19,245.333902,0.0
Cosmic,Objatoiletpaperroll,0,2,0.0,0.84,70.76,26.273981,15.239612
Cosmic,Objatomato,1,2,50.0,9.43,90.57,9.791417,9.791135
Cosmic,Objatool,1,1,100.0,15.81,98.74,45.700014,0.0
Cosmic,Objatooth,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatorch,1,2,50.0,9.43,90.57,23.198344,2.877185
Cosmic,Objatoy,0,1,0.0,1.26,84.19,55.778018,0.0
Cosmic,Objatoyblaster,0,2,0.0,0.84,70.76,38.49216,22.87089
Cosmic,Objatoybrick,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatoycannon,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatoycrane,1,1,100.0,15.81,98.74,33.546867,0.0
Cosmic,Objatoygun,1,1,100.0,15.81,98.74,44.117246,0.0
Cosmic,Objatoyhammer,1,1,100.0,15.81,98.74,28.202092,0.0
Cosmic,Objatoyhelicopter,1,1,100.0,15.81,98.74,36.807682,0.0
Cosmic,Objatoyhouse,1,1,100.0,15.81,98.74,33.403616,0.0
Cosmic,Objatoyrifle,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatoyship,1,1,100.0,15.81,98.74,26.054876,0.0
Cosmic,Objatoysoldier,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatoyspacecraft,2,2,100.0,29.24,99.16,27.465442,4.643958
Cosmic,Objatoystoragebox,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatoytrain,1,2,50.0,9.43,90.57,19.880047,19.879765
Cosmic,Objatoytram,1,1,100.0,15.81,98.74,34.054145,0.0
Cosmic,Objatoytruck,1,3,33.33,6.76,80.59,12.830785,9.072544
Cosmic,Objatoywand,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatoywatergun,2,2,100.0,29.24,99.16,31.212238,9.606044
Cosmic,Objatrackshoe,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatradingcard,0,1,0.0,1.26,84.19,282.815571,0.0
Cosmic,Objatrainlocomotive,1,1,100.0,15.81,98.74,39.493535,0.0
Cosmic,Objatray,1,1,100.0,15.81,98.74,30.868461,0.0
Cosmic,Objatrophy,4,4,100.0,47.82,99.49,31.780411,10.061712
Cosmic,Objatrowel,1,2,50.0,9.43,90.57,26.724368,13.940825
Cosmic,Objatrumpet,1,2,50.0,9.43,90.57,95.235058,75.633505
Cosmic,Objatube,0,2,0.0,0.84,70.76,24.853011,24.85273
Cosmic,Objatwowayradio,0,1,0.0,1.26,84.19,42.725884,0.0
Cosmic,Objavegetable,2,2,100.0,29.24,99.16,42.460205,6.177041
Cosmic,Objavhstape,0,1,0.0,1.26,84.19,36.133505,0.0
Cosmic,Objavideocamera,1,1,100.0,15.81,98.74,38.244131,0.0
Cosmic,Objavideocassette,1,1,100.0,15.81,98.74,39.472326,0.0
Cosmic,Objavideogamebox,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objavintagecontainer,1,1,100.0,15.81,98.74,40.282387,0.0
Cosmic,Objavintagemobilephone,0,2,0.0,0.84,70.76,37.076812,37.076531
Cosmic,Objavirtualrealitygoggles,1,1,100.0,15.81,98.74,26.395232,0.0
Cosmic,Objavirtualrealityheadset,1,1,100.0,15.81,98.74,31.555157,0.0
Cosmic,Objavisorcap,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objavoltmeter,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objawallcalendar,1,1,100.0,15.81,98.74,36.022335,0.0
Cosmic,Objawallet,3,3,100.0,39.76,99.37,30.972612,2.823318
Cosmic,Objawallhook,1,1,100.0,15.81,98.74,36.350144,0.0
Cosmic,Objawallplate,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objawallrack,1,1,100.0,15.81,98.74,23.269924,0.0
Cosmic,Objawallrelief,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objawasher,0,3,0.0,0.63,60.24,11.658096,8.263742
Cosmic,Objaweaponsight,1,1,100.0,15.81,98.74,42.904717,0.0
Cosmic,Objawebcam,1,1,100.0,15.81,98.74,48.140167,0.0
Cosmic,Objaweight,1,1,100.0,15.81,98.74,50.324271,0.0
Cosmic,Objawhistle,1,1,100.0,15.81,98.74,27.988837,0.0
Cosmic,Objawingnutbolt,1,1,100.0,15.81,98.74,48.431955,0.0
Cosmic,Objawood,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objawoodenartifact,1,1,100.0,15.81,98.74,40.389402,0.0
Cosmic,Objawoodendowel,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objawoodensculpture,0,1,0.0,1.26,84.19,12.26518,0.0
Cosmic,Objawoodenstick,1,1,100.0,15.81,98.74,30.895838,0.0
Cosmic,Objawoodentag,0,1,0.0,1.26,84.19,11.503114,0.0
Cosmic,Objawoodworkingchisel,1,2,50.0,9.43,90.57,16.396,16.395719
Cosmic,Objawreath,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objawrench,2,4,50.0,14.66,85.34,41.814113,40.277402
Cosmic,Objawrestlingmask,0,1,0.0,1.26,84.19,76.43673,0.0
Cosmic,Objawristband,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objayoyo,0,2,0.0,0.84,70.76,52.916991,38.551703
Cosmic,Pencil,1,3,33.33,6.76,80.59,18.733972,19.555099
Cosmic,Plate,0,2,0.0,0.84,70.76,12.385229,1.151405
Cosmic,Pot,2,2,100.0,29.24,99.16,41.161223,9.094654
Cosmic,Spray Bottle,2,3,66.67,19.41,93.24,21.741663,4.142013
Cosmic,Statue,3,4,75.0,28.36,94.73,21.801776,13.373841
Cosmic,Vase,1,2,50.0,9.43,90.57,18.882747,18.882465
Cosmic,OVERALL,491,1000,49.1,46.01,52.2,86.481176,546.034111
