# policy_name: Cosmic
# run_path: /home/vrushabh-zinage/cosmic_ms_workspace/dedup/classic
# dt: 0.067
# max_steps: None
policy,category,successes,total,success_rate_pct,ci_95_low_pct,ci_95_high_pct,jerk_joint_mean,jerk_joint_std
Cosmic,Objamechanicalcalculator,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objamechanicalclock,1,2,50.0,9.43,90.57,27.722034,27.721752
Cosmic,Objamechanicalgauntlet,0,1,0.0,1.26,84.19,27.233685,0.0
Cosmic,Objamechanicalmodel,1,1,100.0,15.81,98.74,26.779669,0.0
Cosmic,Objamedal,1,2,50.0,9.43,90.57,38.615882,3.545988
Cosmic,Objamedallion,1,2,50.0,9.43,90.57,76.60986,43.618677
Cosmic,Objamegaphone,1,2,50.0,9.43,90.57,13.359718,2.048319
Cosmic,Objametalbar,1,2,50.0,9.43,90.57,32.639196,13.892256
Cosmic,Objametalloop,1,1,100.0,15.81,98.74,30.934513,0.0
Cosmic,Objametalplate,0,1,0.0,1.26,84.19,23.881714,0.0
Cosmic,Objametalrail,1,2,50.0,9.43,90.57,10.952571,10.952289
Cosmic,Objametalring,0,1,0.0,1.26,84.19,15.329783,0.0
Cosmic,Objametalrod,2,2,100.0,29.24,99.16,40.32445,13.33983
Cosmic,Objametaltube,1,1,100.0,15.81,98.74,34.056054,0.0
Cosmic,Objamicrophone,2,2,100.0,29.24,99.16,27.828614,15.248113
Cosmic,Objamicroscope,1,1,100.0,15.81,98.74,30.182356,0.0
Cosmic,Objamidikeyboard,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaminiaturebuilding,2,2,100.0,29.24,99.16,33.86326,4.49086
Cosmic,Objaminiaturecastletower,0,1,0.0,1.26,84.19,18.28971,0.0
Cosmic,Objaminiaturehouse,1,2,50.0,9.43,90.57,31.029405,0.140864
Cosmic,Objaminiaturepagoda,1,1,100.0,15.81,98.74,19.947301,0.0
Cosmic,Objaminiaturetower,1,1,100.0,15.81,98.74,38.14071,0.0
Cosmic,Objaminiaturetrafficlight,0,2,0.0,0.84,70.76,1262.253754,1262.253473
Cosmic,Objaminiaturewindmill,1,2,50.0,9.43,90.57,40.610289,8.522534
Cosmic,Objamobilephone,0,1,0.0,1.26,84.19,93.499823,0.0
Cosmic,Objamodelbridge,1,3,33.33,6.76,80.59,11.686125,16.526279
Cosmic,Objamodelhand,0,1,0.0,1.26,84.19,61.711443,0.0
Cosmic,Objamokapot,0,1,0.0,1.26,84.19,17.649296,0.0
Cosmic,Objamold,2,3,66.67,19.41,93.24,22.880891,10.255798
Cosmic,Objamolding,1,1,100.0,15.81,98.74,45.792867,0.0
Cosmic,Objamolecularmodel,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objamosaicfragment,1,2,50.0,9.43,90.57,22.678545,9.938174
Cosmic,Objamoth,1,1,100.0,15.81,98.74,38.237998,0.0
Cosmic,Objamotor,2,2,100.0,29.24,99.16,38.199485,5.862917
Cosmic,Objamountingbracket,1,1,100.0,15.81,98.74,30.575904,0.0
Cosmic,Objamoviecamera,1,2,50.0,9.43,90.57,28.089956,28.089675
Cosmic,Objamuffin,1,1,100.0,15.81,98.74,44.233095,0.0
Cosmic,Objamug,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objamultimeter,0,1,0.0,1.26,84.19,84.754982,0.0
Cosmic,Objanail,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objanaturalartifact,1,1,100.0,15.81,98.74,31.103783,0.0
Cosmic,Objanaturalsponge,0,1,0.0,1.26,84.19,31.268121,0.0
Cosmic,Objanecklace,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaneedle,1,3,33.33,6.76,80.59,2932.495791,2999.912693
Cosmic,Objanetworkswitch,0,2,0.0,0.84,70.76,7.69612,7.695838
Cosmic,Objanightvisionscope,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objanohmask,1,1,100.0,15.81,98.74,40.769257,0.0
Cosmic,Objanotebook,2,3,66.67,19.41,93.24,18.061543,12.964358
Cosmic,Objanoticeboard,1,2,50.0,9.43,90.57,9.777073,9.776792
Cosmic,Objanoveltycard,1,1,100.0,15.81,98.74,36.964065,0.0
Cosmic,Objanoveltyitem,3,4,75.0,28.36,94.73,19.891733,12.93181
Cosmic,Objanutcracker,1,2,50.0,9.43,90.57,18.738759,18.738478
Cosmic,Objaocarina,0,2,0.0,0.84,70.76,36.096093,1.742955
Cosmic,Objaonion,1,2,50.0,9.43,90.57,22.316767,3.845426
Cosmic,Objaoperaglasses,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaopticaldevice,0,3,0.0,0.63,60.24,15.139419,10.830514
Cosmic,Objaopticalsight,1,1,100.0,15.81,98.74,38.181358,0.0
Cosmic,Objaorigamicrane,0,1,0.0,1.26,84.19,323.563695,0.0
Cosmic,Objaornament,0,1,0.0,1.26,84.19,17.664013,0.0
Cosmic,Objapackagedfood,2,3,66.67,19.41,93.24,23.192465,17.772138
Cosmic,Objapackaging,0,3,0.0,0.63,60.24,9.547382,13.50164
Cosmic,Objapackagingtray,1,1,100.0,15.81,98.74,25.039209,0.0
Cosmic,Objapacket,0,2,0.0,0.84,70.76,28.440265,6.198682
Cosmic,Objapaddle,1,1,100.0,15.81,98.74,39.007345,0.0
Cosmic,Objapaintbrush,0,3,0.0,0.63,60.24,41.909601,59.268728
Cosmic,Objapaintroller,2,3,66.67,19.41,93.24,39.837211,6.729757
Cosmic,Objapaperbag,0,1,0.0,1.26,84.19,27.668466,0.0
Cosmic,Objapaperboat,0,1,0.0,1.26,84.19,14.094995,0.0
Cosmic,Objapapercup,2,2,100.0,29.24,99.16,34.99398,1.746189
Cosmic,Objapartyhat,2,2,100.0,29.24,99.16,31.498348,6.559833
Cosmic,Objapatch,2,4,50.0,14.66,85.34,38.783496,23.559882
Cosmic,Objapen,1,2,50.0,9.43,90.57,90.899306,73.82965
Cosmic,Objapencil,1,2,50.0,9.43,90.57,10.396074,10.395792
Cosmic,Objapencilcase,2,3,66.67,19.41,93.24,7.534894,7.244776
Cosmic,Objapendant,0,2,0.0,0.84,70.76,6.16281,6.162529
Cosmic,Objapendantnecklace,0,1,0.0,1.26,84.19,11.405159,0.0
Cosmic,Objapestle,1,1,100.0,15.81,98.74,29.878386,0.0
Cosmic,Objaphonecase,0,1,0.0,1.26,84.19,11.805091,0.0
Cosmic,Objaphotoalbum,0,1,0.0,1.26,84.19,51.265728,0.0
Cosmic,Objapickleballpaddle,1,1,100.0,15.81,98.74,39.719992,0.0
Cosmic,Objapieslice,0,1,0.0,1.26,84.19,18.021923,0.0
Cosmic,Objapiggybank,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objapillbottle,3,3,100.0,39.76,99.37,31.802666,3.300836
Cosmic,Objapineapple,2,2,100.0,29.24,99.16,26.171616,3.478568
Cosmic,Objapipe,3,3,100.0,39.76,99.37,40.003242,4.664336
Cosmic,Objapipecutter,1,2,50.0,9.43,90.57,22.075775,0.556463
Cosmic,Objapipette,0,3,0.0,0.63,60.24,37.508318,40.702763
Cosmic,Objaplayingcard,2,4,50.0,14.66,85.34,32.309427,18.719612
Cosmic,Objapliers,1,2,50.0,9.43,90.57,21.285765,2.159473
Cosmic,Objapocketknife,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objapocketwatch,0,2,0.0,0.84,70.76,0.000281,0.0
Cosmic,Objapopcornbucket,2,2,100.0,29.24,99.16,28.767194,1.589745
Cosmic,Objapopsicle,0,1,0.0,1.26,84.19,18.841268,0.0
Cosmic,Objaportablemediaplayer,1,1,100.0,15.81,98.74,57.781078,0.0
Cosmic,Objaportableradio,1,2,50.0,9.43,90.57,20.629511,9.683608
Cosmic,Objaportrait,1,1,100.0,15.81,98.74,31.429068,0.0
Cosmic,Objapotato,1,2,50.0,9.43,90.57,25.586832,8.207957
Cosmic,Objapottery,0,1,0.0,1.26,84.19,52.962786,0.0
Cosmic,Objaprimitivetool,1,1,100.0,15.81,98.74,29.305457,0.0
Cosmic,Objaprintedcircuitboard,0,1,0.0,1.26,84.19,34.971896,0.0
Cosmic,Objapropanetorch,1,1,100.0,15.81,98.74,31.870464,0.0
Cosmic,Objapuzzlepiece,0,3,0.0,0.63,60.24,24.430372,10.531096
Cosmic,Objapuzzletoy,1,1,100.0,15.81,98.74,33.443652,0.0
Cosmic,Objaracingsteeringwheel,1,2,50.0,9.43,90.57,20.382687,20.382406
Cosmic,Objarail,1,1,100.0,15.81,98.74,33.689498,0.0
Cosmic,Objarake,1,1,100.0,15.81,98.74,36.931719,0.0
Cosmic,Objaratchetwrench,2,2,100.0,29.24,99.16,30.691044,1.286142
Cosmic,Objaremotecontrol,3,3,100.0,39.76,99.37,40.614669,8.967064
Cosmic,Objareplicabone,0,1,0.0,1.26,84.19,23.33741,0.0
Cosmic,Objareplicagrenade,0,1,0.0,1.26,84.19,36.489782,0.0
Cosmic,Objareplicatooth,0,1,0.0,1.26,84.19,167.922103,0.0
Cosmic,Objareplicaweapon,0,1,0.0,1.26,84.19,8.369091,0.0
Cosmic,Objariflescope,0,1,0.0,1.26,84.19,69.100056,0.0
Cosmic,Objaring,1,1,100.0,15.81,98.74,37.557265,0.0
Cosmic,Objarobotichand,2,2,100.0,29.24,99.16,31.207368,2.440891
Cosmic,Objarocksample,1,1,100.0,15.81,98.74,34.381314,0.0
Cosmic,Objarod,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objarollerassembly,1,1,100.0,15.81,98.74,33.377342,0.0
Cosmic,Objarollingpin,4,4,100.0,47.82,99.49,43.90437,8.45039
Cosmic,Objarooftile,1,2,50.0,9.43,90.57,24.687802,5.450664
Cosmic,Objarubbermallet,0,2,0.0,0.84,70.76,20.721099,1.717476
Cosmic,Objasandal,2,3,66.67,19.41,93.24,32.88975,10.222176
Cosmic,Objasandwich,1,1,100.0,15.81,98.74,39.132012,0.0
Cosmic,Objasaucepan,1,3,33.33,6.76,80.59,7.770207,6.040799
Cosmic,Objascissors,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objascopemount,2,3,66.67,19.41,93.24,101.640635,104.712424
Cosmic,Objascrew,0,1,0.0,1.26,84.19,15.74129,0.0
Cosmic,Objascrewdriver,0,3,0.0,0.63,60.24,38.528777,54.487521
Cosmic,Objascroll,1,2,50.0,9.43,90.57,25.719464,10.491546
Cosmic,Objasculptingtool,2,3,66.67,19.41,93.24,22.628711,16.221491
Cosmic,Objasculpturalrelief,1,2,50.0,9.43,90.57,23.890318,1.640661
Cosmic,Objaseal,1,1,100.0,15.81,98.74,53.44082,0.0
Cosmic,Objasecuritydevice,0,1,0.0,1.26,84.19,17.577707,0.0
Cosmic,Objaservicebell,0,1,0.0,1.26,84.19,19.63892,0.0
Cosmic,Objaservingdish,2,2,100.0,29.24,99.16,33.712494,1.988874
Cosmic,Objashackle,0,3,0.0,0.63,60.24,64.133507,81.846267
Cosmic,Objasharpeningsteel,1,1,100.0,15.81,98.74,29.772965,0.0
Cosmic,Objashockabsorber,2,3,66.67,19.41,93.24,36.521065,13.845608
Cosmic,Objashoe,1,1,100.0,15.81,98.74,37.28171,0.0
Cosmic,Objashoehorn,1,1,100.0,15.81,98.74,33.332088,0.0
Cosmic,Objashoelast,2,2,100.0,29.24,99.16,41.418093,2.288203
Cosmic,Objasignage,3,3,100.0,39.76,99.37,26.019734,4.996264
Cosmic,Objaskigoggles,1,1,100.0,15.81,98.74,33.492415,0.0
Cosmic,Objaskull,0,1,0.0,1.26,84.19,35.094491,0.0
Cosmic,Objaslingshot,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objasmokegrenade,0,1,0.0,1.26,84.19,4597.236061,0.0
Cosmic,Objasnack,0,1,0.0,1.26,84.19,60.608426,0.0
Cosmic,Objasneaker,1,2,50.0,9.43,90.57,3903.819766,3890.59127
Cosmic,Objasoap,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objasock,0,3,0.0,0.63,60.24,79.516706,74.450922
Cosmic,Objasolderingiron,1,1,100.0,15.81,98.74,40.266061,0.0
Cosmic,Objaspatula,0,2,0.0,0.84,70.76,28.738134,15.673181
Cosmic,Objaspear,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaspike,0,2,0.0,0.84,70.76,0.000281,0.0
Cosmic,Objaspinningtop,3,4,75.0,28.36,94.73,37.825945,8.130077
Cosmic,Objaspiritlevel,1,1,100.0,15.81,98.74,30.560541,0.0
Cosmic,Objasponge,1,2,50.0,9.43,90.57,50.883782,19.209952
Cosmic,Objasportsvisor,1,1,100.0,15.81,98.74,37.281651,0.0
Cosmic,Objaspraycan,1,1,100.0,15.81,98.74,23.611914,0.0
Cosmic,Objaspraypaintcan,1,3,33.33,6.76,80.59,11.074479,15.661281
Cosmic,Objasqueegee,1,4,25.0,5.27,71.64,19.711107,12.465835
Cosmic,Objastake,1,1,100.0,15.81,98.74,37.671907,0.0
Cosmic,Objastatue,1,1,100.0,15.81,98.74,23.033371,0.0
Cosmic,Objasteamiron,3,3,100.0,39.76,99.37,31.110393,5.637657
Cosmic,Objastirrup,1,3,33.33,6.76,80.59,1981.973625,2787.265647
Cosmic,Objastoneartifact,1,1,100.0,15.81,98.74,23.148093,0.0
Cosmic,Objastoneaxe,0,1,0.0,1.26,84.19,38.919347,0.0
Cosmic,Objastoneblock,1,2,50.0,9.43,90.57,23.466213,11.335409
Cosmic,Objastonedisc,2,2,100.0,29.24,99.16,30.286153,6.037732
Cosmic,Objastonedish,0,1,0.0,1.26,84.19,12.498756,0.0
Cosmic,Objastonehammer,2,2,100.0,29.24,99.16,28.672962,10.488052
Cosmic,Objastopwatch,1,2,50.0,9.43,90.57,2382.16722,2355.844816
Cosmic,Objastraightrazor,2,3,66.67,19.41,93.24,61.686395,42.298332
Cosmic,Objastressball,1,2,50.0,9.43,90.57,37.442323,7.783781
Cosmic,Objastylizedhead,1,1,100.0,15.81,98.74,40.165589,0.0
Cosmic,Objastylus,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objasugarbowl,1,2,50.0,9.43,90.57,46.185676,6.966432
Cosmic,Objasunglasses,2,2,100.0,29.24,99.16,36.741531,1.562214
Cosmic,Objasuppressor,1,4,25.0,5.27,71.64,16.357308,13.024489
Cosmic,Objaswissarmyknife,1,1,100.0,15.81,98.74,36.057235,0.0
Cosmic,Objasymbol,0,2,0.0,0.84,70.76,8.297434,8.297153
Cosmic,Objasyringe,0,4,0.0,0.51,52.18,58.036691,79.35844
Cosmic,Objatableclock,1,1,100.0,15.81,98.74,25.167491,0.0
Cosmic,Objatablet,1,2,50.0,9.43,90.57,9.82445,9.824169
Cosmic,Objataco,1,2,50.0,9.43,90.57,24.438468,2.571336
Cosmic,Objatacticalpen,1,2,50.0,9.43,90.57,67.713888,32.617717
Cosmic,Objatacticalpouch,1,2,50.0,9.43,90.57,28.371249,4.705486
Cosmic,Objatag,0,1,0.0,1.26,84.19,8.287355,0.0
Cosmic,Objatapedispenser,0,1,0.0,1.26,84.19,38.352152,0.0
Cosmic,Objataxidermybird,1,2,50.0,9.43,90.57,17.372012,17.371731
Cosmic,Objateacup,3,3,100.0,39.76,99.37,36.734496,2.196811
Cosmic,Objateapot,0,2,0.0,0.84,70.76,7.527584,7.527303
Cosmic,Objatelegraphkey,2,2,100.0,29.24,99.16,37.996949,1.64026
Cosmic,Objatelephone,1,1,100.0,15.81,98.74,28.277148,0.0
Cosmic,Objatiara,0,3,0.0,0.63,60.24,19.06175,26.956988
Cosmic,Objatissuebox,1,1,100.0,15.81,98.74,36.371035,0.0
Cosmic,Objatoiletpaper,1,1,100.0,15.81,98.74,32.340052,0.0
Cosmic,Objatoiletpaperroll,1,2,50.0,9.43,90.57,16.654217,16.653936
Cosmic,Objatomato,1,2,50.0,9.43,90.57,11.144045,11.143763
Cosmic,Objatool,1,1,100.0,15.81,98.74,36.30378,0.0
Cosmic,Objatooth,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatorch,1,2,50.0,9.43,90.57,14.257046,14.256764
Cosmic,Objatoy,1,1,100.0,15.81,98.74,41.619097,0.0
Cosmic,Objatoyblaster,2,2,100.0,29.24,99.16,47.585632,10.572567
Cosmic,Objatoybrick,0,1,0.0,1.26,84.19,18.150203,0.0
Cosmic,Objatoycannon,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatoycrane,1,1,100.0,15.81,98.74,31.999092,0.0
Cosmic,Objatoygun,1,1,100.0,15.81,98.74,33.411865,0.0
Cosmic,Objatoyhammer,1,1,100.0,15.81,98.74,30.616631,0.0
Cosmic,Objatoyhelicopter,1,1,100.0,15.81,98.74,27.216287,0.0
Cosmic,Objatoyhouse,1,1,100.0,15.81,98.74,34.094405,0.0
Cosmic,Objatoyrifle,0,1,0.0,1.26,84.19,18.609901,0.0
Cosmic,Objatoyship,1,1,100.0,15.81,98.74,15.65909,0.0
Cosmic,Objatoysoldier,0,1,0.0,1.26,84.19,16.137345,0.0
Cosmic,Objatoyspacecraft,2,2,100.0,29.24,99.16,31.632538,5.871717
Cosmic,Objatoystoragebox,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatoytrain,1,2,50.0,9.43,90.57,12.601338,12.601057
Cosmic,Objatoytram,1,1,100.0,15.81,98.74,51.595336,0.0
Cosmic,Objatoytruck,3,3,100.0,39.76,99.37,12.5838,9.64425
Cosmic,Objatoywand,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatoywatergun,2,2,100.0,29.24,99.16,32.149791,8.4908
Cosmic,Objatrackshoe,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatradingcard,0,1,0.0,1.26,84.19,199.767416,0.0
Cosmic,Objatrainlocomotive,1,1,100.0,15.81,98.74,45.970074,0.0
Cosmic,Objatray,1,1,100.0,15.81,98.74,26.397745,0.0
Cosmic,Objatrophy,3,4,75.0,28.36,94.73,25.226123,15.298442
Cosmic,Objatrowel,1,2,50.0,9.43,90.57,27.264555,8.70528
Cosmic,Objatrumpet,1,2,50.0,9.43,90.57,72.120951,43.850194
Cosmic,Objatube,1,2,50.0,9.43,90.57,44.976783,31.311556
Cosmic,Objatwowayradio,1,1,100.0,15.81,98.74,23.451904,0.0
Cosmic,Objavegetable,2,2,100.0,29.24,99.16,23.1967,2.72834
Cosmic,Objavhstape,1,1,100.0,15.81,98.74,17.051031,0.0
Cosmic,Objavideocamera,1,1,100.0,15.81,98.74,34.494579,0.0
Cosmic,Objavideocassette,0,1,0.0,1.26,84.19,37.482583,0.0
Cosmic,Objavideogamebox,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objavintagecontainer,1,1,100.0,15.81,98.74,36.404198,0.0
Cosmic,Objavintagemobilephone,0,2,0.0,0.84,70.76,9.593624,9.593342
Cosmic,Objavirtualrealitygoggles,1,1,100.0,15.81,98.74,31.17102,0.0
Cosmic,Objavirtualrealityheadset,1,1,100.0,15.81,98.74,33.081212,0.0
Cosmic,Objavisorcap,1,1,100.0,15.81,98.74,38.369549,0.0
Cosmic,Objavoltmeter,1,1,100.0,15.81,98.74,30.250587,0.0
Cosmic,Objawallcalendar,1,1,100.0,15.81,98.74,36.534544,0.0
Cosmic,Objawallet,3,3,100.0,39.76,99.37,26.907913,2.19388
Cosmic,Objawallhook,1,1,100.0,15.81,98.74,38.323559,0.0
Cosmic,Objawallplate,0,1,0.0,1.26,84.19,11.596421,0.0
Cosmic,Objawallrack,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objawallrelief,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objawasher,0,3,0.0,0.63,60.24,11.058544,15.638745
Cosmic,Objaweaponsight,1,1,100.0,15.81,98.74,42.973614,0.0
Cosmic,Objawebcam,0,1,0.0,1.26,84.19,17.155507,0.0
Cosmic,Objaweight,1,1,100.0,15.81,98.74,44.105877,0.0
Cosmic,Objawhistle,1,1,100.0,15.81,98.74,27.304022,0.0
Cosmic,Objawingnutbolt,1,1,100.0,15.81,98.74,47.331886,0.0
Cosmic,Objawood,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objawoodenartifact,1,1,100.0,15.81,98.74,24.763769,0.0
Cosmic,Objawoodendowel,0,1,0.0,1.26,84.19,13.205046,0.0
Cosmic,Objawoodensculpture,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objawoodenstick,1,1,100.0,15.81,98.74,30.436583,0.0
Cosmic,Objawoodentag,0,1,0.0,1.26,84.19,11.501922,0.0
Cosmic,Objawoodworkingchisel,1,2,50.0,9.43,90.57,26.083728,5.551501
Cosmic,Objawreath,0,1,0.0,1.26,84.19,14.617426,0.0
Cosmic,Objawrench,1,4,25.0,5.27,71.64,46.951445,38.585349
Cosmic,Objawrestlingmask,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objawristband,0,1,0.0,1.26,84.19,20.255301,0.0
Cosmic,Objayoyo,0,2,0.0,0.84,70.76,59.374195,59.373914
Cosmic,Pencil,0,3,0.0,0.63,60.24,9.152913,6.519944
Cosmic,Plate,0,2,0.0,0.84,70.76,11.931918,0.559557
Cosmic,Pot,0,2,0.0,0.84,70.76,14.264961,14.26468
Cosmic,Spray Bottle,2,3,66.67,19.41,93.24,27.959754,8.59954
Cosmic,Statue,3,4,75.0,28.36,94.73,28.235035,16.572807
Cosmic,Vase,1,2,50.0,9.43,90.57,11.837425,11.837144
Cosmic,OVERALL,514,999,51.45,48.35,54.54,92.669055,578.217204
